address,is_ponzi,transactions_generated
1H7SsjXRQ5Q3e2CP71irV2ci1tz262g4Xf,0,1
18UtVNswa2N3KC7t5Eox2DDFFghXKHQWyr,0,1
1NyoY38X293VfrKvRVp8PHfTXhphNmKFGG,0,1
17oqpue82ZK2j6JDXkFn6h8fvUquC5YVDc,0,1
18ZYwkLKEEZDTnRHzLfDxrC3GEfyo958yt,0,1
1J4e8wbvFgfGZk1PPevWDv3L54iauYFPug,0,1
1HKnr5WKALvHU837i7EMRy6D4iGR2fU4Hy,0,1
19hGnT418pm6JmPYkzkDy3VABVtNnUNZtr,0,1
1BYyCrtLXutLHb9D8JnybNVBqtFUQBjeeU,0,1
1L3Z479xeT3nvfpnCo2RCaYPde1yMdKvKp,0,1
12w9CR6kEmWrpbDxqAcAwVMHs5sj8QdUaH,0,1
12CSGvigbvzMsMvdGw4iqMrbDbMkV4hJD1,0,1
1LcXeVTvxtWTMjH5KLvqXqdSBGfBrDdWtN,0,1
18BZoDf9KMKtAfipGWkxRdMRABJ6DzJXts,0,1
1E58gRy73PHkNipJRaWZ4hV3XQAQuhv2wu,0,1
15uqJZ9m5WnZMvas7yV1zds18cYYRiYtoE,0,1
1HJDc8ADjYs3s2KE4xDLXMdwAb5HTm1Spk,0,1
1L4vzhAPNmzWbQ9gEdA6U6KuiSnPrkPGHi,0,1
1KUNM6Gr6XhgrnGEmMVKTp5tYeyhA4b5rT,0,1
1ABiJ7UASgCGq1deE7yxKaPvvKHyZucAcf,0,1
17q2y1R4dtutGrH7Nv27BvUs3UjpUWQrCy,0,1
1FBD9Xutf1ST83Qvn186xCGoFKWQuzZaQA,0,1
1918Gu5oekB2eBpEKH4US37b3mjZAuiTGy,0,1
1CjBhWB9BHZshFWAhJp2rMHHXuUW6urGXz,0,1
13rgdqmgJ2n2MiHeaPeFLJXXTQWZGdC8pv,0,1
1EaMM9hYabWaxWTX5UdZBcEM1s4rdJwDwW,0,1
16ANSAurqhwjyHsjPRssP4ssJnzYKhN4jh,0,1
18qUfEKkFrr2xr1n7bRyYMnnxeKckhZ6hj,0,1
1FVEkJygYiG9zvdszmaoD73VYtrKQeTi9L,0,1
1BcZuD5tYiSWXu36DdR6EJNeEmyusDZMUW,0,1
1KYzTvZqq3jSKTHmQQAToBywAhgcRDdGgf,0,1
1Gh4vvamGkdEgaWVjnk6Pm8Evouh8kmh9b,0,1
1JsAdNFAsHhbK3EF6F92SUM8Gbteoq3LvQ,0,1
14yZpZYR7M7XKh48BmhL9VHya38FqT2CFV,0,1
1D2hxGnPVzJ34Q8rbCAogqYWrJRLsGgAwH,0,1
1Marcq6vwQFzfPyY8jHEjTbwNA51qNbEV4,0,1
1JE9VSBCvYk3t4L95q1Y1aduNYw1LGPPSr,0,1
1NitPaG33RFJZYvUt2cm7Gqka77e4jsCP6,0,1
14o8iTKoDJMxVHsvaFaHJuv745ud7VgKXQ,0,1
14oJxpGgavJAS4m7dGPiyTAsXd67M4KgQn,0,1
1NbLPvDEvpcbKXKoAukwMaoXKJeDgRpbyy,0,1
14zDWGdNAzBsfs5aXJV52tHeuocntv6Yd2,0,1
1HBrCRJvMw4qGCsaCJLLf5ZDeW3bx9FBEU,0,1
18yUr8Gr8vW31s37g9CcATCqiSo1ynnXLH,0,1
1GnxEjQiBhnqSRMnUaz5EKjbL8JkfBVDqn,0,1
1PH8dahctuHEUgVPDrqzzbN5x7tuLJyFUD,0,1
1mTcCeDw66xEdMj74GvvSPXvWzsh2fqoz,0,1
1MufD4JJZStpry94QiSnNaxP1qm8iESdwC,0,1
18pjqcwVpQWfNYXMhT98SNcxiSGvj37M7p,0,1
16WFBjAn718EHhUZqcNV353SRhtLzMUxQQ,0,1
1Hy1W2Yxi1ykKawTZrhb7kEa9kBdCcKm5p,0,1
19g5k2Z3Xr2beZGpqw1BZEbmSYvvDpQx37,0,1
17WgySzMnPVaJd27DhJqSxHhZXMCB29dDJ,0,1
13VBN5k57Rm16x7fuuDBQmoNmYonUzUzuo,0,1
1PS3D9eHzDsJ8f5W8t8ne5tMgNTCmMeYjb,0,1
14qy6qBWmF7dWd1zb5bsGndwkA5o7RDrbR,0,1
12bSRrJk4Uv9YUgZpu6GSdfANhS2X7f922,0,1
12c6DSiU4Rq3P4ZxziKxzrL5LmMBrzjrJX,0,1
1LJVEHV5pCTHaYvbsUHq43QwtHgCZonQJU,0,1
1EWenvMuVYLAk7o2rPbU6ApVQwQrVL2zsQ,0,1
16FAg2jfjQP9MvajD2A5VkWKgsjiF7isvq,0,1
1DifrHesLfZNPMfS2q8jXmhFdiUhDaNdkK,0,1
14dkPHd6iBuHyQmyP7Qd2RMjJui3uQEPPJ,0,1
1Eq1u2NzwHWqFzj5ksD5D3Bc5iVwzFmYZS,0,1
12ou4iMjAyeXnSNXESQAP5rNQu6VvwdRJg,0,1
1NpHnTd7Y4rJ6NnZLwSZHE8Cx3GuvhWPjY,0,1
15YPbu5bcM2qebtHgmeWUXJ32AjrZCpY5V,0,1
13KLbixeF2j3LqgCSRtXFV6GZ5ohXcMRPw,0,1
1EUeNqU1zCZeX6HM4GH16W7UfY5c1VnVfC,0,1
14U22jBDf6TCFXQd4dw1Rx32dFf4KGUjs5,0,1
1JRH9mchPS4Q2q5jSm8p4fRPQ6tHA3JY1r,0,1
14ScqMGDp1xtjjCYr6Vd1MKwNHWLP3iKP5,0,1
1M2EkZX3DH1ofWSuQNDYzhEV9xAa7W2Nre,0,1
14f8qtFXZq6yCtnLmSYes5BB8A5CTejw1Z,0,1
17MHwoysj3egN8qYmH5t8bVfozA8izEzqt,0,1
16WfRttjZ5G2sEZPxT7u3Uai5MmveHxwDw,0,1
1Es3rvtVbRsd5ujBBgwHwAuGPpFdi8YP8Z,0,1
1NKLCJYJssmwwkdnpz6S4agnQVGRwWizJW,0,1
121irC5HDsq8uGyJQyHRnzUpNbDw55rGNE,0,1
1Hxoht39KTRfkiVE15L8yYEumumbFunGiG,0,1
1LuHZeGXySrb9on5mf9q9LtYRj292y7qAH,0,1
1NHzQVTxvcPmwkebRb1qyhYn7me2XqiHoo,0,1
1EXStdEHWD6zb7hV3XgfaCoNX5fp2Q8Svh,0,1
1NvzvNZ1yjo9PSt2NGDwcUHSwSnRyvMFGe,0,1
1AdyLemDqcQbJkPL2XjGSLwqGM5LMqMWfP,0,1
1PFe3qumDcADWicrdjnfPSJqn8U1pJrePE,0,1
16FsTTBs1ZrpxPQD1F1aLA5PFSqepfNvue,0,1
1GYx87UrKZJ9QHbWmXDvpvp5QeAtQa7VDu,0,1
17ThfiJQr197K4Lbtg7WTMhEpxEQ7ti25p,0,1
1JoSZ1Foc5sXSbmRdTqghgoAtpj9jGZiYa,0,1
17CtN1gFVqgzHLQcYkR4TmLBRj8FHqjdF1,0,1
1Mz6PNnCJ1cwVK3qaH66QtCko5oNaHN4a,0,1
1Nnyafvgjpk4856yGvHABNgqteWJqpTz6,0,1
1KF3PHr6H9UYFQ4brK6K4f2gfXitZGJybo,0,1
1LBJYJ7e92mS5HViGQzm6mDHxMBE2Fzvcp,0,1
1QAzVbe31UHd6ymqBnJhyi1uhoM5cBK1KS,0,1
1CXQsFKmYvrRGiZsu2EUKKatGyA4X4QKc1,0,1
1BA4tsaY6PRPg8jK2vAhSj4HE24m4jZPP5,0,1
1EzN2zWhvQvMqhB4r4jhBTg55GmsSfZa4s,0,1
19Gfq7MYXA5UnKYdJWuXtjKGF9z9Bi1kRk,0,1
14XkCPbQ7GdarpYF3JF1uxjDo2YJzbV9ba,0,1
1dB1yZy61eWG7zUQ8MrzHZQyLyG8SkD4x,0,1
1NCyiXhCHxMMsG9SbcugpsPnCmLxbvGsu5,0,1
1PiA81Lc4rReeaZ3HuKNzLVpFdbQ6g32bE,0,1
1AAf3a8RT8anVvomhMNovZqcZvzMpu4SAA,0,1
1CNro9uUexAq37iLhujf6j1CERa3wiEkZK,0,1
1AQdUYRXt4ktVFoHj2rrg6UZPx4zgM7aSp,0,1
17sR9FtQsZsJkBKuvx6rFN7uuS8o8DyYZt,0,1
1PNwhgwwDV95mppm4UBtSzqTn8stXMk5qg,0,1
1Q1ov6TGSZp8bU9FF9aGAFtz7FuJb8rgXv,0,1
17ffJRrQutX7ZAh8JXbemLsrHS9kXsYtZ7,0,1
1MaTutZYgWintNTdgokuzp8W4TU1T8GLBg,0,1
1NXAif83mHBpEP5xqMWoWQWo99awh9A28D,0,1
1DWiCtsKvmvtQgBbbrosEWkxqkzcqCerC6,0,1
1GhXwWyXQUerCCQLGSNSTQBvtZ2GN49WbA,0,1
187oyQbBSRx8azGY8EC3V9oTsm6bTD45Zb,0,1
1JWkt8erb7SfrqpGMYkefNTdJKFiKuT4wp,0,1
18qYFmMp1AvGibYR4wQcp95f4P6BRcmP4r,0,1
1EzGhbip32tJ5kDcQyeXosHkXzxYk4vs5v,0,1
1Ai9dQnbnoZL5DyA5tpo9qctVpri5vRAv2,0,1
1F1dPZxdxVVigpGdsafnZ3cFBdMGDADFDe,0,1
1LrgSY29wMvEmJLkK7FAsWAWfGjn7cNqNT,0,1
177mQNN8qNyxPqnrXyeaG5yxAtZGJgUefZ,0,1
16woxNdZ54evfkq5brtedAcm3MqrxBsGoq,0,1
1B4DwocrJt51XKMmyDeR2XneK5ouxjbi79,0,1
18n7j3D2nTbojv6m2rXbh7DmTBWzHyLwWw,0,1
1G4SBBsY1594hcQKWZiCbvJuhbuc52B4r2,0,1
12q6vRjSdK689FSQ3ho6hPzbnRubkt3w5C,0,1
17TZGuH27UDwq7S9eL4e8ebHCDUE8WQjrt,0,1
1JLbMx6YEfiZeSGdz98gVN1vdV5XPpRT5,0,1
15bUoPQfXL4rv6nJEuQsFzeNBYXgPPhPiQ,0,1
169FcSDDgedfHvBB8Kpkwso8jybsNCx3oq,0,1
1QGpaoYGbSmhM3PGhAbkZaPXYb55KJGQMf,0,1
1MTAaJNFDLyoAA7iesPm3PXTmC15udcsqd,0,1
19c85N2mVH3K9P5zcjYenpNHvVmZ6fnVAJ,0,1
1Hg2hXDqPEVwnscbMGxr9NKLewdpg2qv8C,0,1
17mpxzyKu8tKw3j2UPBcL3SdMS6ALmfkuq,0,1
1DbNNuN6HupqB8bKE6C6XED19moWWyVWuZ,0,1
1ES8v7Dh4HmzYVAw8kZBzYrZ1DsEKhZns7,0,1
1JzUvLb2P2GcLjUCefpehD5pTbTPoBgerD,0,1
1JNps8cD5hC6G3X2hhEfvMdnBV4zuL2iy5,0,1
1Di1z5MYHuD3rZqdq1hPDWcUt7a8xqqhJb,0,1
1KdqFvB3vwb8g5uPDG4K8tX1dnA9RJHBGJ,0,1
19DxZ3YvSaWL8hqcDaE8YLxrtt6RZQ6iMu,0,1
19UkoKB8B1T1UFhtRdKDidxtpjxRWfBQGK,0,1
1LWB7CaZvRC4ZQ7XbzDSVLa89Wg13U9S5M,0,1
15AmMo81EttmZpZpBeuF8Z8SMgKvpkP5Wo,0,1
1PfJahDfppwJqf5K4R8hiD2iWhHqwZLMkZ,0,1
1MMCKpEPP4DA1rEEXkWchwdejaqjPp5eGL,0,1
192B1uxJa3Ta6XD1ho4cYdnnQoV27tiPvX,0,1
15UJzbCnCQQiodhwXHQSK5B249wQnrEkkX,0,1
134Uxh1vJPabS2u2C2Lrmn2ydmqVjVXhSK,0,1
18vShxPbTcxT5pk1Ng5Kta6eh72XTuudCP,0,1
19WDt1jPMFQkASLxpoQx9hPpNiEdKwXikM,0,1
1JYJCSsva4rx7gXmEZ8tpkpHcfVHUhyMqU,0,1
1HR6NFHnYc5U8A2EzML1ZpxLBmky6NnWWm,0,1
1Prvdt9TwWecVYqjDUzPL6z1PKidBXwjjR,0,1
14F9yAWwk347sapX6Ab7cczUUPs7UWoLeQ,0,1
154L59eWugHss9raWdnDpYDUN2z5xZaw4r,0,1
19NgvfdhZTx6kirkUM5vQhzNbAvM9hZA5a,0,1
1JZfHWTdBkEZSxZfs7svW7pwqQH47SaH7Y,0,1
14aAM9tMuuQBjBXrkHZ7peKTkXHLoNqB6y,0,1
1AoyuxJGgLMTuCvBtp7J8XDJrMpfHzNFw2,0,1
1JgfVKqcPp4bqMmiCHtHCG958N4sfxiXZh,0,1
16u7Zyv5kThbR1LeAgbNwtodKZVuYPjQtB,0,1
1sX4PwCaVousncKB6Neue4PTFveo45jCG,0,1
18zrGiYPgRNwoBLBtz6PBEKivbNBVEbxzy,0,1
1BgwZcPHcPBbGFngSKvzr8i3z7xfyj3Lx2,0,1
15sE1b7Y6rLMBwwyBLGwSBTQzvB8csUfrX,0,1
1CfcipvR1LvHnMmr1iVzkjvQL8eXme51Lx,0,1
1HvTT3RWSqP5GMXcw6hNQxWysJ9tw9ckGQ,0,1
188Kcs2KSQpG1Byyu5WJjmWNA5gQtmRjyZ,0,1
1LxsQZ3DME44HzsS1k6d61CWzJy6ZNLBA8,0,1
19DGKSuQqnmqRzKKMCWPwCrnBv5kfXVbSD,0,1
1HyxhSRFP1ik7iKSwTo7DDiBe8no1EctbC,0,1
12Qq5cBJMtkWbSu37fic5DhXxmtdjDV41u,0,1
17Vcc2gASzrpJRZmzdTaiCF36kHBu15TKa,0,1
1F4AJpvrfXnhEJVxeFio3WRGBRNyvihXV5,0,1
12JpCSXjEtUaVuo9Th9YnoSt2nD9cm7otd,0,1
1Cosha5dZCTMe6EpZc95C1AceFiSyjwYei,0,1
1DEyCoNBuVoFGWdswXWF17royo8KQbnSAb,0,1
1Gmwcr5hPzinbXjDRXCZtJpiQjcNcLrZxq,0,1
1KUZotkEjJ9xoSkTKPYPyj3cnUZ3TsjLk8,0,1
17UGTZU4uFnRzzzT36FkDbPRXUw9cpFM7L,0,1
18Fk3WZBNWG5NUQVGpkDk5WwtHyon9jvTD,0,1
16KzUmvUkwkS91nZwLzSUYqKTs2eM1LQod,0,1
13ufJ1q31XtXt94a717HFKg6nGgKzatWQL,0,1
1JLvziEJ2UL177qWiNMvz8YvFusirh1wkD,0,1
16y85Gxihunn7nkgkNRGudSy9FwBDyphpq,0,1
18x2MibkLzApDMNJfvRP4BjnzRPvRwRaro,0,1
1MZY4Ct4B8X5QTqbWSnt5ty1PbFrrGjeiR,0,1
1D4N317oRoDkxq1EP7XMbbx89va8imq71x,0,1
1P7e9dLauaecGAGN8eDSfaYifeYtLbFiLb,0,1
1CtNGMTrzraQuQhvcR33haTw2Erg2tWF5M,0,1
1PPSbaxgNDkMU3em6LQcfWLCCX5qiyhUY,0,1
1MwsYzs11tUPbu2iqywSjvu5854H1FYABn,0,1
18ieaErSzk5YU7zdKM15pbhbBmnxFpbbhq,0,1
135eMjuGfRUSbwzphGsZLixYLHd2kYHNeG,0,1
15tw2ik3hQQchEQLWX7Wk2131Jw6KKmMvh,0,1
1Q1fVmWxfXeBy41r9EAfkQ8wZqA3djUHFg,0,1
1M9Z6wuLBn4kMJaq2Mj4pBQ1iZtTQSC583,0,1
1Jijy82a2j8DrDVyfgoEBGcATUfNVrW1H2,0,1
17J9ZTcLCe35W5fEKyikWk6BWTdTZ3RQnD,0,1
1L3GxCRZwXEh8VwpPAociZQdTkhSHKGMoY,0,1
1FTnKFNrdQtLHJSKKucLA1TL6SVxEfd3FT,0,1
1Fk4DVGCGoXAiYCUMU7z97kyxDQZNCof24,0,1
1G6ULp7PywotHYPbTXkLsob7QmKoqo13Ed,0,1
1DG8UzTQ5EsGBsXD5K3Cj9nVDAoAMbg5vH,0,1
18GRe3MxMjnpmtzLXj69hWfWy7rAfQbaii,0,1
1fDmsb5dc3HbdZBRw2RVM1tAQBbptZp3e,0,1
1Q5MmpAJW7YAng2Ay1AQFYjoeAhfFGw8LH,0,1
1JrHEMAUMZzXaBXaMozqdzVDwKLr5rACfd,0,1
1AYMhRZ4puzejaEpWKLTjhwCdp9e7jQ1zz,0,1
1HfmxWDPbU5s5e1iUBaz9GGumfre6j35bY,0,1
13SbwzuPFL4Ce419bWQcLYRGaQaZRCvBWa,0,1
1CKQ4GLgTzKesEE63djmtSmZkPRBay4bja,0,1
19j3AsFK8V1Dzy9BDrJA9R7UccM8erGRSa,0,1
14rbkT8HxK7bFYWRw7fScUiFuXjVocjBnv,0,1
12hjZwapQEZLPxCfMtdwKYnVnJhJQURx35,0,1
1QGumSo8ja5EZeTK9uQGf3Gedo2frtPGsT,0,1
19J3YpNLnctWA2jAx4Z5hXuCQte29yi3Dj,0,1
1AZaDiJuJnH51RWzCTVrNcPdCLjmqiwcjg,0,1
1AeaSwbZdXVXas4PmbAvx3EdPNfrWvQKp9,0,1
1Hu3o3MYCs611AkDbQgn1Z7AVXTBrr4zXh,0,1
12BTndQ82WvTe1Ph6XwGe2k4MLP69YJVgq,0,1
1K3BVEK63Kk5gm9vcQ9ioSbw64MTjDnha,0,1
1JhYXkoSoNPczw7v92WunYdF5swRCDtih,0,1
1P4pszTyLArkwY29L7VsPE8fwFyCEQaqnk,0,1
125ezfxXy2CcP22oiHDDR7KJbiZb3oTiKK,0,1
1Ersv1wtct7AnSdGwQjq66N3npr3RoPUXa,0,1
1CbcZfzdxFf5qQyydbJ44S6JTtarMDztP6,0,1
1Q8pabQYDSBQJ3cTMdwqDzFDjkc1zzQ1EP,0,1
14rBvF8Gi6jcCjc9sGZBW7tcCKMbMmpvNa,0,1
1GMroNco3PcEtSHoJT5KZq1zqe9JV5hNJg,0,1
14b3WrAfqJXcBd1SWhrh4zrTnCZsq1pSVX,0,1
1KGXHQDFAsS2wsuQHLgw1KrSH1P5W5Ci6k,0,1
19y6SPVzVFY9NA3Gie8kdn4Aed3TNo2yoa,0,1
1EQmNwnn1UWv3Y2o5XZp9avc9wjMmpsXSE,0,1
18h2iAVNcSkFxAWuBMupryzhDRwhbdQmes,0,1
1BraGygW4rXbWiYehAMEhs2XNNjJM6hXh1,0,1
1UtjX3aPEXy3LmMGPmq7jBeSBFWt1TUj7,0,1
18fJ5Rx34jBDajpGZ3nHHNmTCK9n74MH9X,0,1
19UR75qMuyvwArYDa9VQ8qVhyPGj8UJCH5,0,1
12x7SoPBxe5sKHQk9bZhT5Mjhms6iCqveN,0,1
1FDVJFcMCtMJc7ky8w4QmtT1CZGS1K1wFC,0,1
1Ch8zKeGY4RKCTsXD8TZhM6xGxC4aTZmSa,0,1
19JFgyx9icSfwrqApzBST46SSq8Wf4oMn5,0,1
179ThTigNK8yQS243T7U3V1B6yhs8FQVfQ,0,1
1DZhFsfQNacJZjUrFHZXMCBc2qNkWm1yJo,0,1
16TBfyeJEkT3aaJXzgshmNMzP6VFLg6T9B,0,1
1LfjvP7xxonxGUCCiMqRWvQT5SiMcZ2mDZ,0,1
1JfE2f4BZyD6EUPFx2CoDcNN85JQg1KRD,0,1
15xWuDHSyKzpvp6FacGKXijBeaaaYhKWSi,0,1
1Mf5KMYCEKaiukyWKarb8C5fTZS4t29xfr,0,1
12dngCVu1WnjaRnSTp12vqY6cPYQhH4Bva,0,1
152AkLU2GxhsEUiryRDbF8Q2gFhAmx1bnm,0,1
14ckbQJx7npVcaGXsWZRDw51D2gHaHmKfz,0,1
19WccxXvqJ1ZAMZ3EXszWviVxwXjty5xoE,0,1
1MFRTu8ytxugtZSJSfdvyCopMu9vRYHNB5,0,1
16DDvGqFL9zBMucuKdSdu9WwE8UVQnXKtF,0,1
1CBY7mhj94Drs8U6rPj92K2J7qEqG9Ts3h,0,1
13PA81Hv15xwarZPER98tSGwqz7egHNbfw,0,1
1Bdfwar5qRa56eBSzT6ST2RhQzKD5vrzuu,0,1
1ARqsaCY7PHXm76odvd8A8DVuA8fk5zujH,0,1
1Nb7f1NwFvnceE2euCALR3MooTCvdWxMwp,0,1
1Ef9tVdaJcoDSHLWF37ArWhoUittmuoBTM,0,1
198qyBoDC1qzQMLXAR2Tu7tRi6vwYtFC8u,0,1
1MNZQgCkoKcUuUekpbTdFt57DzwDg7XoEL,0,1
1apvFupdrs8gLMSgy9RH1mxFm8a8tzrBF,0,1
1EHvHKuXRbQ6uW7VWwgcW9tE4NEzjzhQVG,0,1
1N1Q5xhNkD9NgbKjWyhtyHfg93WBbGrThq,0,1
14HwqTNnY1mTWjsi7CXMDbqLs5ggXHx5eF,0,1
18xMfDqDL9NKUEJ2s8TqN5PyDtJn1736vy,0,1
13VuoWSWYrUaVVeHgPQ9MGNvvSXaEokvyj,0,1
15FXj7jg7XsByoRREf2EewNddYbaqQKLwF,0,1
1JfBkeXXmw6HhCTYRkQCPbVc1JR3yfKY6H,0,1
14PXZ4w3Peu8Vj24s3fdbhotLq9Cx5hvJZ,0,1
1kwi5aVN3aXSuq3DFbFAVVEYHWjxqz8XP,0,1
18j2smzqda2UuDAMCnEGaWkoyQzD7GF72,0,1
15djcHh51fCt9GgAfFehARc4GYoVYLtgCf,0,1
1CzLwWMSvL7wty8nMpNe26D13e7HpaN5mf,0,1
1HjyaoWEpxFJX3GNMioMAxvPTSXAEc571F,0,1
16xwBuVc8abpJSxjTgbnbwDAbdiqT4QR7e,0,1
136iwx8vwCG7W4WNLnZTLW64kXiNRfjBtj,0,1
1Jw7jv4U4ung5yDFva2Ja8oUPrZEP8eiBC,0,1
1Hd7mP3oZ5FKHFYGV3JLFpTXkT2ie7g34m,0,1
1451zWpWjoX1v9FZyzSJqJjnwPbtYfayeJ,0,1
1C7WdGfsTnXCSH5S5VMUzrXYGA3rvEfAbA,0,1
19XXxQcZXf7g4sVTCXfw2Y9iLhPt7fLsFK,0,1
16L4kYaWPSnD2LbCZayMbCMoJmjApT2PHW,0,1
1KBbZgdW8Du5ikisEkw1yYzQSd7gW2EYZN,0,1
1KoBYhF3uNS5ZvGTd4RNjWc7VbMqQfDwzy,0,1
1NyfBTqxr2wqsmwNUX7oXVdKvS1QSoXEXp,0,1
14ayQ23wVZv4Z2ZjwctqxmtEMud5fLpLvb,0,1
1KZFqcf9VeRzfYrN3T5LpBFNtRg6cQ188a,0,1
1Bpqjnfrp4BKxdGFKs1akUzzqxAEW6dVBU,0,1
1NcA2fKKZirs4wLprYw8joFDbEfjGKgmPN,0,1
1JFtgK8r1jd9me53hTqs5zo5HjuRzEdYyQ,0,1
1Ho3ws1FG8awLxPx4je3WZNBqRoAn5Aht7,0,1
18aG17d7yDHYAMwvLXgVcSJA8hni5xWyCY,0,1
1psQadimp2T8JHwM85GneJZeb3mbgRDE4,0,1
1KptwN2uMWvdMzenSYGRg9VHndCehk4h2T,0,1
1MAuw6CJh9WKh538p2YTDvQQaFh3D7qgzA,0,1
1Erc4p6tCufYQod6mAPf9FiqkUC31eqGMJ,0,1
14hBsz2hg3YKAUeigArTHw4Ax1M2LGRi4m,0,1
1DDper6JifqXQoV6R9Kshzcd2BxyS47x2X,0,1
1JNhhV7sWPdUUoj33By6TPXCTfLw85fnay,0,1
1GuQhMcEoNuKQKaiyMgitx7fwCkteEsWyD,0,1
1Hdoe6QP12og9i96aBAAvN6gkn2f64yoUC,0,1
1LeTXQDgModMYdgfgXK4bwmGZYDTxiLUYt,0,1
1LGpwDU5djqsR1X14Tcass3y9fULTzxJq3,0,1
1SMH87NkpvY8AfgqACABLyYsXhpNjPcfH,0,1
14JdV8FdkrxKz3atoJZT7TqexL7KQZvkad,0,1
1K2MM4QeHgtER2HScsDYs5Hjy3DzdokKjV,0,1
1MdwB7pGGXCxgdKtQqSc1oxZP1vE8gNCku,0,1
1141qLXqx4SBy6FfAGXwgwBe6tRDUsxoa4,0,1
1HexxUThXyb8WBPWjE5Lz2zUC2mHNZzRah,0,1
1NzdSPXhFa4yPn75sCqKjDTwFr7jKdRXQG,0,1
15qwxRSZ7ZWVsQ5t8kTU3vGWrw7u8GHFLu,0,1
14eYsDW9TgwVW5cTxEmPcmpcJWYRm4Mh1y,0,1
1Dopb6wSiiBmAp6hmSoNGQm6KbZZgrvqvz,0,1
1PJnjo4n2Rt5jWTUrCRr4inK2XmFPXqFC7,0,1
1Eg1kzYuxHMYn5SB6SgK2MGG9xjayG39di,0,1
1JpgBLgdk3KqQV8Ui1Fuh1p2Q5ZG8nSvLq,0,1
19adQG14tUDzcaZanwVeMfjdw81i5QXpEa,0,1
14TAMSaUwxxHMH6bqLEfYxhC5KnpBRM3o2,0,1
1AU55zPcrnqgP9arkJjvBSUn5aL7mDeuNX,0,1
16ctzBwwHxmLwpBvdkNGug78JQGqW2nv4H,0,1
1Mh8Rd2XADNYs8iH7eEaebmWXcsKcid5DS,0,1
1Q1MK4VmS85SVijC7bmrZe9TCv9WkdXh7g,0,1
116838fASkxGjRVeXy7qpQTawBXinGHwML,0,1
1yqcHyTbX5vk1TSR3aLrkJAkHGgoQqwpZ,0,1
1MFcNK6NbgxKTgGsE6dM31r9mGV8Jjeuyz,0,1
1DRvHze7bXdiPWN3VgptaxYv9XVSQwwCa4,0,1
1CiNDCLYC5ckAYg7ygjyycLSbRgsjdeNFV,0,1
1JHfqX5c4cW9WgZ9YtKVZV4A8uMcBEncNA,0,1
1FtiNDWTRAbvwYDywo9aDvYuDNTjN1J9i6,0,1
1P3PCALnkYeM1yZKvxjBEWEZhB5BiXuZLD,0,1
1P73ZThiqeUgC4vBjS1fDFcE41JgmosgAb,0,1
1LjPip6Ep7kZhRbyNxwexrWEDiJpCVPzy6,0,1
1MTSikc2LpVb7KJYwsTcHZtKSSSV88z7BA,0,1
1E1Bxoreco9RbT5Kofh6V3TwXiPNtGhbQv,0,1
15qLC9AcXvYwsNikoWxLzNM62QzpHBWUKd,0,1
1QBm3RF6ZxeS8P7F4R6Un1rbND18zxeBsB,0,1
1nykJKnvDPwQpfpMvafn1xRzWqCv1Zx5y,0,1
1FL4qxDU38MK7g7ytSF4gE6rSEMQcsp9Q6,0,1
1PLtjPfFfcNyqmZcvmfXBtigZ8NzNThq9r,0,1
1JkT6EQMotCz6BFqPWFd3kFDQzU1qa119N,0,1
1GWaDDxxJuTvdGGa6mBWRcewFg8wT2vBva,0,1
14zVM6t5SgQc8RxkAcLWnFbJViZGgMG8Za,0,1
1CdPjVwQsYjieXTLM3BTgB3i23HRV6MFq8,0,1
17xSvmgSfk9Mo2R9yHm5pv43kd4PmVP5TV,0,1
135LrwnKj7zVhmL6Jn1FJ9XsNVSWjA38Ur,0,1
132FHD3NuEry9ncGdMceJxq6MBV6nsVyNn,0,1
1Hk5yeEAsikXsa5t39mDpaFBuB4GymVE3u,0,1
1GYhg5qwQe1ceY8iDkWnqHoW6CQrHu9EqM,0,1
1Hu65eC7hSEZJwax9G2yzJY9YsA5qauyXu,0,1
1FYhEB7hcqACSBDXZ3V3NjEgCduHyLGHhZ,0,1
19DVCb9pfvLgwojacqgimP6fxbM1nG2XWN,0,1
12i7qeKKz69nU7YgefpaMDoef8Gf5UsphB,0,1
1Dk1R3JFbxCiUyk63afWHBQChPTJttZFER,0,1
1L9CYEb8nAX8p2KKdsDRmeQP6C5916q6gX,0,1
15tidLUvDHg3ZQvcLU1bpJw6WPZq5Ha2tF,0,1
1Pm4AfJJibCq1D6BCVyqEcJTff73w5rERF,0,1
1NfPjFYhQvzNkAGmNM1Z1GF7pbmmFCZ16,0,1
1DfSsFJRVJRxNzp1Y5vZAodVGr4YDeoXXC,0,1
1RvFvnbWdaR47BWYSFDUXXwSJhHeFCDJx,0,1
13MvDaLttfseTAJnSXkApAvHhvVpSFsPzX,0,1
1GzawxhSKXvMMDfaocSPiAEoGNByKUvqMU,0,1
1D7zzgLvFxPgyd5F1py33BMFb9zvycKqUn,0,1
1H2MaZDsQ2PKeD3ko1LqTGDUYwJZYAwCpU,0,1
1J1hWWDX9Cxp7EKBfGVepruhqiTGDwzpPp,0,1
1DrzdwLatLJ1afk7ZkNxiyYn9WpaFrghTj,0,1
1JuZixDFxc1QpZe4RJj7pcLh8USUv6nQXb,0,1
1MoGgH37tayzRbyVa591Xq3giajjhPKrtW,0,1
